,heuristic_name,num_nodes,proportion_of_defender_nodes_per_round,proportion_of_nodes_on_fire_initial,mean_num_nodes_saved
4112,node_most_occured_on_shortest_paths,12,0.03,0.09,2.85
4113,node_most_occured_on_shortest_paths,12,0.04,0.09,2.05
4114,node_most_occured_on_shortest_paths,12,0.05,0.09,2.15
4115,node_most_occured_on_shortest_paths,12,0.06,0.09,3.0
4116,node_most_occured_on_shortest_paths,12,0.07,0.09,3.0
4117,node_most_occured_on_shortest_paths,12,0.08,0.09,2.45
4118,node_most_occured_on_shortest_paths,12,0.09,0.09,3.65
4119,node_most_occured_on_shortest_paths,12,0.1,0.09,4.1
4120,node_most_occured_on_shortest_paths,12,0.01,0.1,2.3
4121,node_most_occured_on_shortest_paths,12,0.02,0.1,2.2
4122,node_most_occured_on_shortest_paths,12,0.03,0.1,2.1
4123,node_most_occured_on_shortest_paths,12,0.04,0.1,2.2
4124,node_most_occured_on_shortest_paths,12,0.05,0.1,2.4
4125,node_most_occured_on_shortest_paths,12,0.06,0.1,2.65
4126,node_most_occured_on_shortest_paths,12,0.07,0.1,2.05
4127,node_most_occured_on_shortest_paths,12,0.08,0.1,2.7
4128,node_most_occured_on_shortest_paths,12,0.09,0.1,4.5
4129,node_most_occured_on_shortest_paths,12,0.1,0.1,3.9
4130,node_most_occured_on_shortest_paths,12,0.01,0.11,2.7
4131,node_most_occured_on_shortest_paths,12,0.02,0.11,2.7
4132,node_most_occured_on_shortest_paths,12,0.03,0.11,2.8
4133,node_most_occured_on_shortest_paths,12,0.04,0.11,2.05
4134,node_most_occured_on_shortest_paths,12,0.05,0.11,3.1
4135,node_most_occured_on_shortest_paths,12,0.06,0.11,2.35
4136,node_most_occured_on_shortest_paths,12,0.07,0.11,2.5
4137,node_most_occured_on_shortest_paths,12,0.08,0.11,3.4
4138,node_most_occured_on_shortest_paths,12,0.09,0.11,4.7
4139,node_most_occured_on_shortest_paths,12,0.1,0.11,4.2
4140,node_most_occured_on_shortest_paths,12,0.01,0.12,2.6
4141,node_most_occured_on_shortest_paths,12,0.02,0.12,2.85
4142,node_most_occured_on_shortest_paths,12,0.03,0.12,2.45
4143,node_most_occured_on_shortest_paths,12,0.04,0.12,2.95
4144,node_most_occured_on_shortest_paths,12,0.05,0.12,2.0
4145,node_most_occured_on_shortest_paths,12,0.06,0.12,2.65
4146,node_most_occured_on_shortest_paths,12,0.07,0.12,2.6
4147,node_most_occured_on_shortest_paths,12,0.08,0.12,2.8
4148,node_most_occured_on_shortest_paths,12,0.09,0.12,4.2
4149,node_most_occured_on_shortest_paths,12,0.1,0.12,4.95
4150,node_most_occured_on_shortest_paths,12,0.01,0.13,2.05
4151,node_most_occured_on_shortest_paths,12,0.02,0.13,2.85
4152,node_most_occured_on_shortest_paths,12,0.03,0.13,2.1
4153,node_most_occured_on_shortest_paths,12,0.04,0.13,2.2
4154,node_most_occured_on_shortest_paths,12,0.05,0.13,2.6
4155,node_most_occured_on_shortest_paths,12,0.06,0.13,2.75
4156,node_most_occured_on_shortest_paths,12,0.07,0.13,2.5
4157,node_most_occured_on_shortest_paths,12,0.08,0.13,3.05
4158,node_most_occured_on_shortest_paths,12,0.09,0.13,4.3
4159,node_most_occured_on_shortest_paths,12,0.1,0.13,4.55
4160,node_most_occured_on_shortest_paths,12,0.01,0.14,2.5
4161,node_most_occured_on_shortest_paths,12,0.02,0.14,2.45
4162,node_most_occured_on_shortest_paths,12,0.03,0.14,2.75
4163,node_most_occured_on_shortest_paths,12,0.04,0.14,2.2
4164,node_most_occured_on_shortest_paths,12,0.05,0.14,2.25
4165,node_most_occured_on_shortest_paths,12,0.06,0.14,2.0
4166,node_most_occured_on_shortest_paths,12,0.07,0.14,2.3
4167,node_most_occured_on_shortest_paths,12,0.08,0.14,2.1
4168,node_most_occured_on_shortest_paths,12,0.09,0.14,4.55
4169,node_most_occured_on_shortest_paths,12,0.1,0.14,4.7
4170,node_most_occured_on_shortest_paths,12,0.01,0.15,2.4
4171,node_most_occured_on_shortest_paths,12,0.02,0.15,3.05
4172,node_most_occured_on_shortest_paths,12,0.03,0.15,2.4
4173,node_most_occured_on_shortest_paths,12,0.04,0.15,2.3
4174,node_most_occured_on_shortest_paths,12,0.05,0.15,2.8
4175,node_most_occured_on_shortest_paths,12,0.06,0.15,2.65
4176,node_most_occured_on_shortest_paths,12,0.07,0.15,2.7
4177,node_most_occured_on_shortest_paths,12,0.08,0.15,1.95
4178,node_most_occured_on_shortest_paths,12,0.09,0.15,4.0
4179,node_most_occured_on_shortest_paths,12,0.1,0.15,4.85
4180,node_most_occured_on_shortest_paths,13,0.01,0.05,3.55
4181,node_most_occured_on_shortest_paths,13,0.02,0.05,4.25
4182,node_most_occured_on_shortest_paths,13,0.03,0.05,2.95
4183,node_most_occured_on_shortest_paths,13,0.04,0.05,3.0
4184,node_most_occured_on_shortest_paths,13,0.05,0.05,2.95
4185,node_most_occured_on_shortest_paths,13,0.06,0.05,3.05
4186,node_most_occured_on_shortest_paths,13,0.07,0.05,2.6
4187,node_most_occured_on_shortest_paths,13,0.08,0.05,5.65
4188,node_most_occured_on_shortest_paths,13,0.09,0.05,4.9
4189,node_most_occured_on_shortest_paths,13,0.1,0.05,5.95
4190,node_most_occured_on_shortest_paths,13,0.01,0.06,3.9
4191,node_most_occured_on_shortest_paths,13,0.02,0.06,3.0
4192,node_most_occured_on_shortest_paths,13,0.03,0.06,3.55
4193,node_most_occured_on_shortest_paths,13,0.04,0.06,3.9
4194,node_most_occured_on_shortest_paths,13,0.05,0.06,4.45
4195,node_most_occured_on_shortest_paths,13,0.06,0.06,4.0
4196,node_most_occured_on_shortest_paths,13,0.07,0.06,3.55
4197,node_most_occured_on_shortest_paths,13,0.08,0.06,5.8
4198,node_most_occured_on_shortest_paths,13,0.09,0.06,6.3
4199,node_most_occured_on_shortest_paths,13,0.1,0.06,5.35
4200,node_most_occured_on_shortest_paths,13,0.01,0.07,2.75
4201,node_most_occured_on_shortest_paths,13,0.02,0.07,2.75
4202,node_most_occured_on_shortest_paths,13,0.03,0.07,3.6
4203,node_most_occured_on_shortest_paths,13,0.04,0.07,3.3
4204,node_most_occured_on_shortest_paths,13,0.05,0.07,3.95
4205,node_most_occured_on_shortest_paths,13,0.06,0.07,3.75
4206,node_most_occured_on_shortest_paths,13,0.07,0.07,2.65
4207,node_most_occured_on_shortest_paths,13,0.08,0.07,5.4
4208,node_most_occured_on_shortest_paths,13,0.09,0.07,6.1
4209,node_most_occured_on_shortest_paths,13,0.1,0.07,4.75
4210,node_most_occured_on_shortest_paths,13,0.01,0.08,2.3
4211,node_most_occured_on_shortest_paths,13,0.02,0.08,2.55
4212,node_most_occured_on_shortest_paths,13,0.03,0.08,2.5
4213,node_most_occured_on_shortest_paths,13,0.04,0.08,2.5
4214,node_most_occured_on_shortest_paths,13,0.05,0.08,2.5
4215,node_most_occured_on_shortest_paths,13,0.06,0.08,1.95
4216,node_most_occured_on_shortest_paths,13,0.07,0.08,2.15
4217,node_most_occured_on_shortest_paths,13,0.08,0.08,4.45
4218,node_most_occured_on_shortest_paths,13,0.09,0.08,4.4
4219,node_most_occured_on_shortest_paths,13,0.1,0.08,4.1
4220,node_most_occured_on_shortest_paths,13,0.01,0.09,2.2
4221,node_most_occured_on_shortest_paths,13,0.02,0.09,2.3
4222,node_most_occured_on_shortest_paths,13,0.03,0.09,2.4
4223,node_most_occured_on_shortest_paths,13,0.04,0.09,2.3
4224,node_most_occured_on_shortest_paths,13,0.05,0.09,2.6
4225,node_most_occured_on_shortest_paths,13,0.06,0.09,2.7
4226,node_most_occured_on_shortest_paths,13,0.07,0.09,2.35
4227,node_most_occured_on_shortest_paths,13,0.08,0.09,4.25
4228,node_most_occured_on_shortest_paths,13,0.09,0.09,4.25
4229,node_most_occured_on_shortest_paths,13,0.1,0.09,4.6
4230,node_most_occured_on_shortest_paths,13,0.01,0.1,2.35
4231,node_most_occured_on_shortest_paths,13,0.02,0.1,2.3
4232,node_most_occured_on_shortest_paths,13,0.03,0.1,2.55
4233,node_most_occured_on_shortest_paths,13,0.04,0.1,2.35
4234,node_most_occured_on_shortest_paths,13,0.05,0.1,2.95
4235,node_most_occured_on_shortest_paths,13,0.06,0.1,2.3
4236,node_most_occured_on_shortest_paths,13,0.07,0.1,2.25
4237,node_most_occured_on_shortest_paths,13,0.08,0.1,4.5
4238,node_most_occured_on_shortest_paths,13,0.09,0.1,4.45
4239,node_most_occured_on_shortest_paths,13,0.1,0.1,4.1
4240,node_most_occured_on_shortest_paths,13,0.01,0.11,2.2
4241,node_most_occured_on_shortest_paths,13,0.02,0.11,2.4
4242,node_most_occured_on_shortest_paths,13,0.03,0.11,2.4
4243,node_most_occured_on_shortest_paths,13,0.04,0.11,2.75
4244,node_most_occured_on_shortest_paths,13,0.05,0.11,2.25
4245,node_most_occured_on_shortest_paths,13,0.06,0.11,2.2
4246,node_most_occured_on_shortest_paths,13,0.07,0.11,2.05
4247,node_most_occured_on_shortest_paths,13,0.08,0.11,4.55
4248,node_most_occured_on_shortest_paths,13,0.09,0.11,4.85
4249,node_most_occured_on_shortest_paths,13,0.1,0.11,4.4
4250,node_most_occured_on_shortest_paths,13,0.01,0.12,2.45
4251,node_most_occured_on_shortest_paths,13,0.02,0.12,2.1
4252,node_most_occured_on_shortest_paths,13,0.03,0.12,2.05
4253,node_most_occured_on_shortest_paths,13,0.04,0.12,2.5
4254,node_most_occured_on_shortest_paths,13,0.05,0.12,2.5
4255,node_most_occured_on_shortest_paths,13,0.06,0.12,2.6
4256,node_most_occured_on_shortest_paths,13,0.07,0.12,2.15
4257,node_most_occured_on_shortest_paths,13,0.08,0.12,4.15
4258,node_most_occured_on_shortest_paths,13,0.09,0.12,4.3
4259,node_most_occured_on_shortest_paths,13,0.1,0.12,4.35
4260,node_most_occured_on_shortest_paths,13,0.01,0.13,2.8
4261,node_most_occured_on_shortest_paths,13,0.02,0.13,2.05
4262,node_most_occured_on_shortest_paths,13,0.03,0.13,2.8
4263,node_most_occured_on_shortest_paths,13,0.04,0.13,2.05
4264,node_most_occured_on_shortest_paths,13,0.05,0.13,2.55
4265,node_most_occured_on_shortest_paths,13,0.06,0.13,2.15
4266,node_most_occured_on_shortest_paths,13,0.07,0.13,2.2
4267,node_most_occured_on_shortest_paths,13,0.08,0.13,4.5
4268,node_most_occured_on_shortest_paths,13,0.09,0.13,4.05
4269,node_most_occured_on_shortest_paths,13,0.1,0.13,4.8
4270,node_most_occured_on_shortest_paths,13,0.01,0.14,2.15
4271,node_most_occured_on_shortest_paths,13,0.02,0.14,2.7
4272,node_most_occured_on_shortest_paths,13,0.03,0.14,2.5
4273,node_most_occured_on_shortest_paths,13,0.04,0.14,2.05
4274,node_most_occured_on_shortest_paths,13,0.05,0.14,2.55
4275,node_most_occured_on_shortest_paths,13,0.06,0.14,2.15
4276,node_most_occured_on_shortest_paths,13,0.07,0.14,2.5
4277,node_most_occured_on_shortest_paths,13,0.08,0.14,4.45
4278,node_most_occured_on_shortest_paths,13,0.09,0.14,4.25
4279,node_most_occured_on_shortest_paths,13,0.1,0.14,3.9
4280,node_most_occured_on_shortest_paths,13,0.01,0.15,2.25
4281,node_most_occured_on_shortest_paths,13,0.02,0.15,2.55
4282,node_most_occured_on_shortest_paths,13,0.03,0.15,2.45
4283,node_most_occured_on_shortest_paths,13,0.04,0.15,3.0
4284,node_most_occured_on_shortest_paths,13,0.05,0.15,2.9
4285,node_most_occured_on_shortest_paths,13,0.06,0.15,2.2
4286,node_most_occured_on_shortest_paths,13,0.07,0.15,2.55
4287,node_most_occured_on_shortest_paths,13,0.08,0.15,4.95
4288,node_most_occured_on_shortest_paths,13,0.09,0.15,3.75
4289,node_most_occured_on_shortest_paths,13,0.1,0.15,4.15
4290,node_most_occured_on_shortest_paths,14,0.01,0.05,4.6
4291,node_most_occured_on_shortest_paths,14,0.02,0.05,4.0
4292,node_most_occured_on_shortest_paths,14,0.03,0.05,3.2
4293,node_most_occured_on_shortest_paths,14,0.04,0.05,2.75
4294,node_most_occured_on_shortest_paths,14,0.05,0.05,3.95
4295,node_most_occured_on_shortest_paths,14,0.06,0.05,2.4
4296,node_most_occured_on_shortest_paths,14,0.07,0.05,2.45
4297,node_most_occured_on_shortest_paths,14,0.08,0.05,7.15
4298,node_most_occured_on_shortest_paths,14,0.09,0.05,5.3
4299,node_most_occured_on_shortest_paths,14,0.1,0.05,5.8
4300,node_most_occured_on_shortest_paths,14,0.01,0.06,4.5
4301,node_most_occured_on_shortest_paths,14,0.02,0.06,3.2
4302,node_most_occured_on_shortest_paths,14,0.03,0.06,3.75
4303,node_most_occured_on_shortest_paths,14,0.04,0.06,2.45
4304,node_most_occured_on_shortest_paths,14,0.05,0.06,3.25
4305,node_most_occured_on_shortest_paths,14,0.06,0.06,4.6
4306,node_most_occured_on_shortest_paths,14,0.07,0.06,3.45
4307,node_most_occured_on_shortest_paths,14,0.08,0.06,6.5
4308,node_most_occured_on_shortest_paths,14,0.09,0.06,6.55
4309,node_most_occured_on_shortest_paths,14,0.1,0.06,4.9
4310,node_most_occured_on_shortest_paths,14,0.01,0.07,2.85
4311,node_most_occured_on_shortest_paths,14,0.02,0.07,2.35
4312,node_most_occured_on_shortest_paths,14,0.03,0.07,2.3
4313,node_most_occured_on_shortest_paths,14,0.04,0.07,4.25
4314,node_most_occured_on_shortest_paths,14,0.05,0.07,2.7
4315,node_most_occured_on_shortest_paths,14,0.06,0.07,3.35
4316,node_most_occured_on_shortest_paths,14,0.07,0.07,2.4
4317,node_most_occured_on_shortest_paths,14,0.08,0.07,5.8
4318,node_most_occured_on_shortest_paths,14,0.09,0.07,6.3
4319,node_most_occured_on_shortest_paths,14,0.1,0.07,5.5
4320,node_most_occured_on_shortest_paths,14,0.01,0.08,2.5
4321,node_most_occured_on_shortest_paths,14,0.02,0.08,2.35
4322,node_most_occured_on_shortest_paths,14,0.03,0.08,2.75
4323,node_most_occured_on_shortest_paths,14,0.04,0.08,2.35
4324,node_most_occured_on_shortest_paths,14,0.05,0.08,2.6
4325,node_most_occured_on_shortest_paths,14,0.06,0.08,2.4
4326,node_most_occured_on_shortest_paths,14,0.07,0.08,1.8
4327,node_most_occured_on_shortest_paths,14,0.08,0.08,4.3
4328,node_most_occured_on_shortest_paths,14,0.09,0.08,3.95
4329,node_most_occured_on_shortest_paths,14,0.1,0.08,4.35
4330,node_most_occured_on_shortest_paths,14,0.01,0.09,2.6
4331,node_most_occured_on_shortest_paths,14,0.02,0.09,2.65
4332,node_most_occured_on_shortest_paths,14,0.03,0.09,1.85
4333,node_most_occured_on_shortest_paths,14,0.04,0.09,2.7
4334,node_most_occured_on_shortest_paths,14,0.05,0.09,2.05
4335,node_most_occured_on_shortest_paths,14,0.06,0.09,2.85
4336,node_most_occured_on_shortest_paths,14,0.07,0.09,2.75
4337,node_most_occured_on_shortest_paths,14,0.08,0.09,4.6
4338,node_most_occured_on_shortest_paths,14,0.09,0.09,3.7
4339,node_most_occured_on_shortest_paths,14,0.1,0.09,4.3
4340,node_most_occured_on_shortest_paths,14,0.01,0.1,2.2
4341,node_most_occured_on_shortest_paths,14,0.02,0.1,1.95
4342,node_most_occured_on_shortest_paths,14,0.03,0.1,2.45
4343,node_most_occured_on_shortest_paths,14,0.04,0.1,2.7
4344,node_most_occured_on_shortest_paths,14,0.05,0.1,2.8
4345,node_most_occured_on_shortest_paths,14,0.06,0.1,2.5
4346,node_most_occured_on_shortest_paths,14,0.07,0.1,3.35
4347,node_most_occured_on_shortest_paths,14,0.08,0.1,4.25
4348,node_most_occured_on_shortest_paths,14,0.09,0.1,5.05
4349,node_most_occured_on_shortest_paths,14,0.1,0.1,4.55
4350,node_most_occured_on_shortest_paths,14,0.01,0.11,2.3
4351,node_most_occured_on_shortest_paths,14,0.02,0.11,2.6
4352,node_most_occured_on_shortest_paths,14,0.03,0.11,2.8
4353,node_most_occured_on_shortest_paths,14,0.04,0.11,2.3
4354,node_most_occured_on_shortest_paths,14,0.05,0.11,2.85
4355,node_most_occured_on_shortest_paths,14,0.06,0.11,2.9
4356,node_most_occured_on_shortest_paths,14,0.07,0.11,2.2
4357,node_most_occured_on_shortest_paths,14,0.08,0.11,4.5
4358,node_most_occured_on_shortest_paths,14,0.09,0.11,3.95
4359,node_most_occured_on_shortest_paths,14,0.1,0.11,3.55
4360,node_most_occured_on_shortest_paths,14,0.01,0.12,2.95
4361,node_most_occured_on_shortest_paths,14,0.02,0.12,1.95
4362,node_most_occured_on_shortest_paths,14,0.03,0.12,2.2
4363,node_most_occured_on_shortest_paths,14,0.04,0.12,2.7
4364,node_most_occured_on_shortest_paths,14,0.05,0.12,1.85
4365,node_most_occured_on_shortest_paths,14,0.06,0.12,2.2
4366,node_most_occured_on_shortest_paths,14,0.07,0.12,2.45
4367,node_most_occured_on_shortest_paths,14,0.08,0.12,4.4
4368,node_most_occured_on_shortest_paths,14,0.09,0.12,4.4
4369,node_most_occured_on_shortest_paths,14,0.1,0.12,3.9
4370,node_most_occured_on_shortest_paths,14,0.01,0.13,2.05
4371,node_most_occured_on_shortest_paths,14,0.02,0.13,2.45
4372,node_most_occured_on_shortest_paths,14,0.03,0.13,2.2
4373,node_most_occured_on_shortest_paths,14,0.04,0.13,2.3
4374,node_most_occured_on_shortest_paths,14,0.05,0.13,3.2
4375,node_most_occured_on_shortest_paths,14,0.06,0.13,2.25
4376,node_most_occured_on_shortest_paths,14,0.07,0.13,2.2
4377,node_most_occured_on_shortest_paths,14,0.08,0.13,4.2
4378,node_most_occured_on_shortest_paths,14,0.09,0.13,3.9
4379,node_most_occured_on_shortest_paths,14,0.1,0.13,4.45
4380,node_most_occured_on_shortest_paths,14,0.01,0.14,2.2
4381,node_most_occured_on_shortest_paths,14,0.02,0.14,2.15
4382,node_most_occured_on_shortest_paths,14,0.03,0.14,2.55
4383,node_most_occured_on_shortest_paths,14,0.04,0.14,2.0
4384,node_most_occured_on_shortest_paths,14,0.05,0.14,2.25
4385,node_most_occured_on_shortest_paths,14,0.06,0.14,2.65
4386,node_most_occured_on_shortest_paths,14,0.07,0.14,2.15
4387,node_most_occured_on_shortest_paths,14,0.08,0.14,4.7
4388,node_most_occured_on_shortest_paths,14,0.09,0.14,3.9
4389,node_most_occured_on_shortest_paths,14,0.1,0.14,4.1
4390,node_most_occured_on_shortest_paths,14,0.01,0.15,1.8
4391,node_most_occured_on_shortest_paths,14,0.02,0.15,2.1
4392,node_most_occured_on_shortest_paths,14,0.03,0.15,2.35
4393,node_most_occured_on_shortest_paths,14,0.04,0.15,1.8
4394,node_most_occured_on_shortest_paths,14,0.05,0.15,1.75
4395,node_most_occured_on_shortest_paths,14,0.06,0.15,1.7
4396,node_most_occured_on_shortest_paths,14,0.07,0.15,1.8
4397,node_most_occured_on_shortest_paths,14,0.08,0.15,2.75
4398,node_most_occured_on_shortest_paths,14,0.09,0.15,3.35
4399,node_most_occured_on_shortest_paths,14,0.1,0.15,3.35
4400,node_most_occured_on_shortest_paths,15,0.01,0.05,3.65
4401,node_most_occured_on_shortest_paths,15,0.02,0.05,2.9
4402,node_most_occured_on_shortest_paths,15,0.03,0.05,3.0
4403,node_most_occured_on_shortest_paths,15,0.04,0.05,3.55
4404,node_most_occured_on_shortest_paths,15,0.05,0.05,3.45
4405,node_most_occured_on_shortest_paths,15,0.06,0.05,3.1
4406,node_most_occured_on_shortest_paths,15,0.07,0.05,5.5
4407,node_most_occured_on_shortest_paths,15,0.08,0.05,6.05
4408,node_most_occured_on_shortest_paths,15,0.09,0.05,6.6
4409,node_most_occured_on_shortest_paths,15,0.1,0.05,6.65
4410,node_most_occured_on_shortest_paths,15,0.01,0.06,2.85
4411,node_most_occured_on_shortest_paths,15,0.02,0.06,3.6
4412,node_most_occured_on_shortest_paths,15,0.03,0.06,4.6
4413,node_most_occured_on_shortest_paths,15,0.04,0.06,2.75
4414,node_most_occured_on_shortest_paths,15,0.05,0.06,3.25
4415,node_most_occured_on_shortest_paths,15,0.06,0.06,2.35
4416,node_most_occured_on_shortest_paths,15,0.07,0.06,5.15
4417,node_most_occured_on_shortest_paths,15,0.08,0.06,5.45
4418,node_most_occured_on_shortest_paths,15,0.09,0.06,6.25
4419,node_most_occured_on_shortest_paths,15,0.1,0.06,5.9
4420,node_most_occured_on_shortest_paths,15,0.01,0.07,2.45
4421,node_most_occured_on_shortest_paths,15,0.02,0.07,2.6
4422,node_most_occured_on_shortest_paths,15,0.03,0.07,2.3
4423,node_most_occured_on_shortest_paths,15,0.04,0.07,2.65
4424,node_most_occured_on_shortest_paths,15,0.05,0.07,2.9
4425,node_most_occured_on_shortest_paths,15,0.06,0.07,2.4
4426,node_most_occured_on_shortest_paths,15,0.07,0.07,4.5
4427,node_most_occured_on_shortest_paths,15,0.08,0.07,4.05
4428,node_most_occured_on_shortest_paths,15,0.09,0.07,3.85
4429,node_most_occured_on_shortest_paths,15,0.1,0.07,4.2
4430,node_most_occured_on_shortest_paths,15,0.01,0.08,2.05
4431,node_most_occured_on_shortest_paths,15,0.02,0.08,2.25
4432,node_most_occured_on_shortest_paths,15,0.03,0.08,2.4
4433,node_most_occured_on_shortest_paths,15,0.04,0.08,2.65
4434,node_most_occured_on_shortest_paths,15,0.05,0.08,2.15
4435,node_most_occured_on_shortest_paths,15,0.06,0.08,3.05
4436,node_most_occured_on_shortest_paths,15,0.07,0.08,4.8
4437,node_most_occured_on_shortest_paths,15,0.08,0.08,4.05
4438,node_most_occured_on_shortest_paths,15,0.09,0.08,4.4
4439,node_most_occured_on_shortest_paths,15,0.1,0.08,4.2
4440,node_most_occured_on_shortest_paths,15,0.01,0.09,2.15
4441,node_most_occured_on_shortest_paths,15,0.02,0.09,2.2
4442,node_most_occured_on_shortest_paths,15,0.03,0.09,2.25
4443,node_most_occured_on_shortest_paths,15,0.04,0.09,1.95
4444,node_most_occured_on_shortest_paths,15,0.05,0.09,2.2
4445,node_most_occured_on_shortest_paths,15,0.06,0.09,2.1
4446,node_most_occured_on_shortest_paths,15,0.07,0.09,5.0
4447,node_most_occured_on_shortest_paths,15,0.08,0.09,4.6
4448,node_most_occured_on_shortest_paths,15,0.09,0.09,3.65
4449,node_most_occured_on_shortest_paths,15,0.1,0.09,4.5
4450,node_most_occured_on_shortest_paths,15,0.01,0.1,2.2
4451,node_most_occured_on_shortest_paths,15,0.02,0.1,2.0
4452,node_most_occured_on_shortest_paths,15,0.03,0.1,2.7
4453,node_most_occured_on_shortest_paths,15,0.04,0.1,2.25
4454,node_most_occured_on_shortest_paths,15,0.05,0.1,2.3
4455,node_most_occured_on_shortest_paths,15,0.06,0.1,2.35
4456,node_most_occured_on_shortest_paths,15,0.07,0.1,4.05
4457,node_most_occured_on_shortest_paths,15,0.08,0.1,4.0
4458,node_most_occured_on_shortest_paths,15,0.09,0.1,4.6
4459,node_most_occured_on_shortest_paths,15,0.1,0.1,4.4
4460,node_most_occured_on_shortest_paths,15,0.01,0.11,2.65
4461,node_most_occured_on_shortest_paths,15,0.02,0.11,2.2
4462,node_most_occured_on_shortest_paths,15,0.03,0.11,2.1
4463,node_most_occured_on_shortest_paths,15,0.04,0.11,1.95
4464,node_most_occured_on_shortest_paths,15,0.05,0.11,2.35
