,heuristic_name,num_nodes,proportion_of_defender_nodes_per_round,proportion_of_nodes_on_fire_initial,mean_num_sims
2152,highest_degree_allocation,9,0.03,0.11,1.45
2153,highest_degree_allocation,9,0.04,0.11,1.4
2154,highest_degree_allocation,9,0.05,0.11,1.5
2155,highest_degree_allocation,9,0.06,0.11,1.35
2156,highest_degree_allocation,9,0.07,0.11,1.45
2157,highest_degree_allocation,9,0.08,0.11,1.45
2158,highest_degree_allocation,9,0.09,0.11,1.45
2159,highest_degree_allocation,9,0.1,0.11,1.2
2160,highest_degree_allocation,9,0.01,0.12,0.85
2161,highest_degree_allocation,9,0.02,0.12,0.55
2162,highest_degree_allocation,9,0.03,0.12,1.2
2163,highest_degree_allocation,9,0.04,0.12,0.65
2164,highest_degree_allocation,9,0.05,0.12,0.75
2165,highest_degree_allocation,9,0.06,0.12,0.9
2166,highest_degree_allocation,9,0.07,0.12,0.8
2167,highest_degree_allocation,9,0.08,0.12,0.55
2168,highest_degree_allocation,9,0.09,0.12,0.9
2169,highest_degree_allocation,9,0.1,0.12,0.75
2170,highest_degree_allocation,9,0.01,0.13,0.8
2171,highest_degree_allocation,9,0.02,0.13,0.7
2172,highest_degree_allocation,9,0.03,0.13,0.8
2173,highest_degree_allocation,9,0.04,0.13,0.6
2174,highest_degree_allocation,9,0.05,0.13,1.2
2175,highest_degree_allocation,9,0.06,0.13,0.75
2176,highest_degree_allocation,9,0.07,0.13,1.0
2177,highest_degree_allocation,9,0.08,0.13,0.7
2178,highest_degree_allocation,9,0.09,0.13,1.1
2179,highest_degree_allocation,9,0.1,0.13,0.75
2180,highest_degree_allocation,9,0.01,0.14,0.95
2181,highest_degree_allocation,9,0.02,0.14,0.65
2182,highest_degree_allocation,9,0.03,0.14,0.8
2183,highest_degree_allocation,9,0.04,0.14,1.2
2184,highest_degree_allocation,9,0.05,0.14,1.0
2185,highest_degree_allocation,9,0.06,0.14,0.85
2186,highest_degree_allocation,9,0.07,0.14,0.85
2187,highest_degree_allocation,9,0.08,0.14,0.95
2188,highest_degree_allocation,9,0.09,0.14,0.95
2189,highest_degree_allocation,9,0.1,0.14,1.2
2190,highest_degree_allocation,9,0.01,0.15,0.85
2191,highest_degree_allocation,9,0.02,0.15,0.6
2192,highest_degree_allocation,9,0.03,0.15,1.35
2193,highest_degree_allocation,9,0.04,0.15,1.0
2194,highest_degree_allocation,9,0.05,0.15,0.75
2195,highest_degree_allocation,9,0.06,0.15,0.75
2196,highest_degree_allocation,9,0.07,0.15,0.75
2197,highest_degree_allocation,9,0.08,0.15,0.9
2198,highest_degree_allocation,9,0.09,0.15,1.15
2199,highest_degree_allocation,9,0.1,0.15,0.65
2200,highest_degree_allocation,10,0.01,0.05,1.3
2201,highest_degree_allocation,10,0.02,0.05,1.7
2202,highest_degree_allocation,10,0.03,0.05,1.6
2203,highest_degree_allocation,10,0.04,0.05,1.6
2204,highest_degree_allocation,10,0.05,0.05,1.45
2205,highest_degree_allocation,10,0.06,0.05,1.15
2206,highest_degree_allocation,10,0.07,0.05,1.05
2207,highest_degree_allocation,10,0.08,0.05,1.55
2208,highest_degree_allocation,10,0.09,0.05,1.7
2209,highest_degree_allocation,10,0.1,0.05,1.35
2210,highest_degree_allocation,10,0.01,0.06,1.25
2211,highest_degree_allocation,10,0.02,0.06,1.25
2212,highest_degree_allocation,10,0.03,0.06,1.5
2213,highest_degree_allocation,10,0.04,0.06,1.4
2214,highest_degree_allocation,10,0.05,0.06,1.45
2215,highest_degree_allocation,10,0.06,0.06,1.5
2216,highest_degree_allocation,10,0.07,0.06,1.5
2217,highest_degree_allocation,10,0.08,0.06,1.45
2218,highest_degree_allocation,10,0.09,0.06,1.7
2219,highest_degree_allocation,10,0.1,0.06,1.45
2220,highest_degree_allocation,10,0.01,0.07,1.4
2221,highest_degree_allocation,10,0.02,0.07,1.3
2222,highest_degree_allocation,10,0.03,0.07,1.35
2223,highest_degree_allocation,10,0.04,0.07,1.15
2224,highest_degree_allocation,10,0.05,0.07,1.45
2225,highest_degree_allocation,10,0.06,0.07,1.25
2226,highest_degree_allocation,10,0.07,0.07,1.3
2227,highest_degree_allocation,10,0.08,0.07,1.2
2228,highest_degree_allocation,10,0.09,0.07,1.25
2229,highest_degree_allocation,10,0.1,0.07,1.4
2230,highest_degree_allocation,10,0.01,0.08,1.35
2231,highest_degree_allocation,10,0.02,0.08,1.75
2232,highest_degree_allocation,10,0.03,0.08,1.15
2233,highest_degree_allocation,10,0.04,0.08,1.45
2234,highest_degree_allocation,10,0.05,0.08,1.55
2235,highest_degree_allocation,10,0.06,0.08,1.75
2236,highest_degree_allocation,10,0.07,0.08,1.4
2237,highest_degree_allocation,10,0.08,0.08,1.5
2238,highest_degree_allocation,10,0.09,0.08,1.25
2239,highest_degree_allocation,10,0.1,0.08,1.75
2240,highest_degree_allocation,10,0.01,0.09,1.2
2241,highest_degree_allocation,10,0.02,0.09,1.35
2242,highest_degree_allocation,10,0.03,0.09,1.4
2243,highest_degree_allocation,10,0.04,0.09,1.65
2244,highest_degree_allocation,10,0.05,0.09,1.45
2245,highest_degree_allocation,10,0.06,0.09,1.55
2246,highest_degree_allocation,10,0.07,0.09,1.5
2247,highest_degree_allocation,10,0.08,0.09,1.1
2248,highest_degree_allocation,10,0.09,0.09,1.35
2249,highest_degree_allocation,10,0.1,0.09,1.45
2250,highest_degree_allocation,10,0.01,0.1,1.75
2251,highest_degree_allocation,10,0.02,0.1,1.8
2252,highest_degree_allocation,10,0.03,0.1,1.4
2253,highest_degree_allocation,10,0.04,0.1,1.75
2254,highest_degree_allocation,10,0.05,0.1,1.35
2255,highest_degree_allocation,10,0.06,0.1,1.35
2256,highest_degree_allocation,10,0.07,0.1,1.55
2257,highest_degree_allocation,10,0.08,0.1,1.6
2258,highest_degree_allocation,10,0.09,0.1,1.6
2259,highest_degree_allocation,10,0.1,0.1,1.15
2260,highest_degree_allocation,10,0.01,0.11,1.15
2261,highest_degree_allocation,10,0.02,0.11,1.1
2262,highest_degree_allocation,10,0.03,0.11,1.05
2263,highest_degree_allocation,10,0.04,0.11,1.0
2264,highest_degree_allocation,10,0.05,0.11,1.1
2265,highest_degree_allocation,10,0.06,0.11,0.4
2266,highest_degree_allocation,10,0.07,0.11,0.7
2267,highest_degree_allocation,10,0.08,0.11,0.95
2268,highest_degree_allocation,10,0.09,0.11,0.8
2269,highest_degree_allocation,10,0.1,0.11,1.1
2270,highest_degree_allocation,10,0.01,0.12,1.1
2271,highest_degree_allocation,10,0.02,0.12,1.1
2272,highest_degree_allocation,10,0.03,0.12,1.15
2273,highest_degree_allocation,10,0.04,0.12,0.8
2274,highest_degree_allocation,10,0.05,0.12,1.15
2275,highest_degree_allocation,10,0.06,0.12,1.05
2276,highest_degree_allocation,10,0.07,0.12,0.9
2277,highest_degree_allocation,10,0.08,0.12,0.7
2278,highest_degree_allocation,10,0.09,0.12,0.85
2279,highest_degree_allocation,10,0.1,0.12,0.85
2280,highest_degree_allocation,10,0.01,0.13,0.85
2281,highest_degree_allocation,10,0.02,0.13,0.9
2282,highest_degree_allocation,10,0.03,0.13,1.0
2283,highest_degree_allocation,10,0.04,0.13,1.1
2284,highest_degree_allocation,10,0.05,0.13,1.0
2285,highest_degree_allocation,10,0.06,0.13,1.05
2286,highest_degree_allocation,10,0.07,0.13,1.15
2287,highest_degree_allocation,10,0.08,0.13,1.15
2288,highest_degree_allocation,10,0.09,0.13,0.9
2289,highest_degree_allocation,10,0.1,0.13,0.45
2290,highest_degree_allocation,10,0.01,0.14,0.8
2291,highest_degree_allocation,10,0.02,0.14,0.75
2292,highest_degree_allocation,10,0.03,0.14,0.6
2293,highest_degree_allocation,10,0.04,0.14,0.55
2294,highest_degree_allocation,10,0.05,0.14,1.0
2295,highest_degree_allocation,10,0.06,0.14,0.85
2296,highest_degree_allocation,10,0.07,0.14,0.65
2297,highest_degree_allocation,10,0.08,0.14,1.2
2298,highest_degree_allocation,10,0.09,0.14,0.8
2299,highest_degree_allocation,10,0.1,0.14,1.15
2300,highest_degree_allocation,10,0.01,0.15,1.1
2301,highest_degree_allocation,10,0.02,0.15,0.95
2302,highest_degree_allocation,10,0.03,0.15,0.95
2303,highest_degree_allocation,10,0.04,0.15,0.8
2304,highest_degree_allocation,10,0.05,0.15,0.9
2305,highest_degree_allocation,10,0.06,0.15,0.7
2306,highest_degree_allocation,10,0.07,0.15,1.1
2307,highest_degree_allocation,10,0.08,0.15,1.1
2308,highest_degree_allocation,10,0.09,0.15,0.95
2309,highest_degree_allocation,10,0.1,0.15,1.05
2310,highest_degree_allocation,11,0.01,0.05,1.55
2311,highest_degree_allocation,11,0.02,0.05,1.55
2312,highest_degree_allocation,11,0.03,0.05,1.55
2313,highest_degree_allocation,11,0.04,0.05,1.55
2314,highest_degree_allocation,11,0.05,0.05,1.5
2315,highest_degree_allocation,11,0.06,0.05,1.4
2316,highest_degree_allocation,11,0.07,0.05,1.65
2317,highest_degree_allocation,11,0.08,0.05,1.65
2318,highest_degree_allocation,11,0.09,0.05,1.45
2319,highest_degree_allocation,11,0.1,0.05,1.0
2320,highest_degree_allocation,11,0.01,0.06,1.7
2321,highest_degree_allocation,11,0.02,0.06,1.6
2322,highest_degree_allocation,11,0.03,0.06,1.65
2323,highest_degree_allocation,11,0.04,0.06,1.95
2324,highest_degree_allocation,11,0.05,0.06,1.5
2325,highest_degree_allocation,11,0.06,0.06,1.65
2326,highest_degree_allocation,11,0.07,0.06,1.7
2327,highest_degree_allocation,11,0.08,0.06,1.6
2328,highest_degree_allocation,11,0.09,0.06,1.45
2329,highest_degree_allocation,11,0.1,0.06,1.05
2330,highest_degree_allocation,11,0.01,0.07,1.5
2331,highest_degree_allocation,11,0.02,0.07,1.55
2332,highest_degree_allocation,11,0.03,0.07,1.55
2333,highest_degree_allocation,11,0.04,0.07,1.4
2334,highest_degree_allocation,11,0.05,0.07,1.5
2335,highest_degree_allocation,11,0.06,0.07,1.4
2336,highest_degree_allocation,11,0.07,0.07,1.25
2337,highest_degree_allocation,11,0.08,0.07,1.75
2338,highest_degree_allocation,11,0.09,0.07,1.8
2339,highest_degree_allocation,11,0.1,0.07,1.3
2340,highest_degree_allocation,11,0.01,0.08,1.6
2341,highest_degree_allocation,11,0.02,0.08,1.65
2342,highest_degree_allocation,11,0.03,0.08,1.45
2343,highest_degree_allocation,11,0.04,0.08,1.55
2344,highest_degree_allocation,11,0.05,0.08,1.2
2345,highest_degree_allocation,11,0.06,0.08,1.45
2346,highest_degree_allocation,11,0.07,0.08,1.7
2347,highest_degree_allocation,11,0.08,0.08,1.25
2348,highest_degree_allocation,11,0.09,0.08,1.4
2349,highest_degree_allocation,11,0.1,0.08,1.2
2350,highest_degree_allocation,11,0.01,0.09,1.6
2351,highest_degree_allocation,11,0.02,0.09,1.7
2352,highest_degree_allocation,11,0.03,0.09,1.5
2353,highest_degree_allocation,11,0.04,0.09,1.55
2354,highest_degree_allocation,11,0.05,0.09,1.55
2355,highest_degree_allocation,11,0.06,0.09,1.6
2356,highest_degree_allocation,11,0.07,0.09,1.5
2357,highest_degree_allocation,11,0.08,0.09,1.6
2358,highest_degree_allocation,11,0.09,0.09,1.55
2359,highest_degree_allocation,11,0.1,0.09,0.85
2360,highest_degree_allocation,11,0.01,0.1,1.3
2361,highest_degree_allocation,11,0.02,0.1,1.35
2362,highest_degree_allocation,11,0.03,0.1,1.0
2363,highest_degree_allocation,11,0.04,0.1,1.2
2364,highest_degree_allocation,11,0.05,0.1,1.1
2365,highest_degree_allocation,11,0.06,0.1,1.15
2366,highest_degree_allocation,11,0.07,0.1,1.05
2367,highest_degree_allocation,11,0.08,0.1,1.05
2368,highest_degree_allocation,11,0.09,0.1,1.1
2369,highest_degree_allocation,11,0.1,0.1,0.55
2370,highest_degree_allocation,11,0.01,0.11,1.15
2371,highest_degree_allocation,11,0.02,0.11,1.2
2372,highest_degree_allocation,11,0.03,0.11,0.9
2373,highest_degree_allocation,11,0.04,0.11,1.45
2374,highest_degree_allocation,11,0.05,0.11,1.25
2375,highest_degree_allocation,11,0.06,0.11,0.85
2376,highest_degree_allocation,11,0.07,0.11,1.25
2377,highest_degree_allocation,11,0.08,0.11,0.85
2378,highest_degree_allocation,11,0.09,0.11,1.05
2379,highest_degree_allocation,11,0.1,0.11,0.5
2380,highest_degree_allocation,11,0.01,0.12,0.9
2381,highest_degree_allocation,11,0.02,0.12,1.0
2382,highest_degree_allocation,11,0.03,0.12,1.1
2383,highest_degree_allocation,11,0.04,0.12,1.1
2384,highest_degree_allocation,11,0.05,0.12,1.2
2385,highest_degree_allocation,11,0.06,0.12,1.1
2386,highest_degree_allocation,11,0.07,0.12,1.5
2387,highest_degree_allocation,11,0.08,0.12,0.95
2388,highest_degree_allocation,11,0.09,0.12,1.4
2389,highest_degree_allocation,11,0.1,0.12,0.65
2390,highest_degree_allocation,11,0.01,0.13,1.1
2391,highest_degree_allocation,11,0.02,0.13,1.05
2392,highest_degree_allocation,11,0.03,0.13,1.35
2393,highest_degree_allocation,11,0.04,0.13,1.0
2394,highest_degree_allocation,11,0.05,0.13,1.35
2395,highest_degree_allocation,11,0.06,0.13,1.05
2396,highest_degree_allocation,11,0.07,0.13,1.0
2397,highest_degree_allocation,11,0.08,0.13,1.05
2398,highest_degree_allocation,11,0.09,0.13,1.2
2399,highest_degree_allocation,11,0.1,0.13,0.6
2400,highest_degree_allocation,11,0.01,0.14,1.0
2401,highest_degree_allocation,11,0.02,0.14,1.1
2402,highest_degree_allocation,11,0.03,0.14,1.1
2403,highest_degree_allocation,11,0.04,0.14,1.15
2404,highest_degree_allocation,11,0.05,0.14,0.85
2405,highest_degree_allocation,11,0.06,0.14,0.9
2406,highest_degree_allocation,11,0.07,0.14,1.45
2407,highest_degree_allocation,11,0.08,0.14,0.95
2408,highest_degree_allocation,11,0.09,0.14,1.05
2409,highest_degree_allocation,11,0.1,0.14,0.5
2410,highest_degree_allocation,11,0.01,0.15,1.25
2411,highest_degree_allocation,11,0.02,0.15,1.1
2412,highest_degree_allocation,11,0.03,0.15,1.15
2413,highest_degree_allocation,11,0.04,0.15,1.15
2414,highest_degree_allocation,11,0.05,0.15,0.85
2415,highest_degree_allocation,11,0.06,0.15,1.4
2416,highest_degree_allocation,11,0.07,0.15,1.15
2417,highest_degree_allocation,11,0.08,0.15,1.35
2418,highest_degree_allocation,11,0.09,0.15,0.8
2419,highest_degree_allocation,11,0.1,0.15,0.85
2420,highest_degree_allocation,12,0.01,0.05,1.8
2421,highest_degree_allocation,12,0.02,0.05,1.65
2422,highest_degree_allocation,12,0.03,0.05,1.65
2423,highest_degree_allocation,12,0.04,0.05,1.8
2424,highest_degree_allocation,12,0.05,0.05,1.9
2425,highest_degree_allocation,12,0.06,0.05,1.8
2426,highest_degree_allocation,12,0.07,0.05,1.3
2427,highest_degree_allocation,12,0.08,0.05,1.4
2428,highest_degree_allocation,12,0.09,0.05,1.2
2429,highest_degree_allocation,12,0.1,0.05,1.2
2430,highest_degree_allocation,12,0.01,0.06,1.55
2431,highest_degree_allocation,12,0.02,0.06,1.85
2432,highest_degree_allocation,12,0.03,0.06,1.55
2433,highest_degree_allocation,12,0.04,0.06,1.85
2434,highest_degree_allocation,12,0.05,0.06,1.95
2435,highest_degree_allocation,12,0.06,0.06,1.65
2436,highest_degree_allocation,12,0.07,0.06,1.7
2437,highest_degree_allocation,12,0.08,0.06,1.5
2438,highest_degree_allocation,12,0.09,0.06,1.15
2439,highest_degree_allocation,12,0.1,0.06,1.35
2440,highest_degree_allocation,12,0.01,0.07,1.75
2441,highest_degree_allocation,12,0.02,0.07,1.95
2442,highest_degree_allocation,12,0.03,0.07,1.5
2443,highest_degree_allocation,12,0.04,0.07,1.55
2444,highest_degree_allocation,12,0.05,0.07,1.9
2445,highest_degree_allocation,12,0.06,0.07,1.75
2446,highest_degree_allocation,12,0.07,0.07,1.75
2447,highest_degree_allocation,12,0.08,0.07,1.8
2448,highest_degree_allocation,12,0.09,0.07,1.0
2449,highest_degree_allocation,12,0.1,0.07,1.25
2450,highest_degree_allocation,12,0.01,0.08,1.85
2451,highest_degree_allocation,12,0.02,0.08,1.75
2452,highest_degree_allocation,12,0.03,0.08,1.6
2453,highest_degree_allocation,12,0.04,0.08,1.75
2454,highest_degree_allocation,12,0.05,0.08,1.7
2455,highest_degree_allocation,12,0.06,0.08,2.05
2456,highest_degree_allocation,12,0.07,0.08,1.6
2457,highest_degree_allocation,12,0.08,0.08,1.55
2458,highest_degree_allocation,12,0.09,0.08,1.5
2459,highest_degree_allocation,12,0.1,0.08,1.2
2460,highest_degree_allocation,12,0.01,0.09,1.3
2461,highest_degree_allocation,12,0.02,0.09,1.3
2462,highest_degree_allocation,12,0.03,0.09,1.15
2463,highest_degree_allocation,12,0.04,0.09,1.45
2464,highest_degree_allocation,12,0.05,0.09,1.35
2465,highest_degree_allocation,12,0.06,0.09,1.5
2466,highest_degree_allocation,12,0.07,0.09,1.3
2467,highest_degree_allocation,12,0.08,0.09,0.9
2468,highest_degree_allocation,12,0.09,0.09,0.5
2469,highest_degree_allocation,12,0.1,0.09,0.35
2470,highest_degree_allocation,12,0.01,0.1,1.4
2471,highest_degree_allocation,12,0.02,0.1,1.25
2472,highest_degree_allocation,12,0.03,0.1,1.4
2473,highest_degree_allocation,12,0.04,0.1,1.4
2474,highest_degree_allocation,12,0.05,0.1,0.8
2475,highest_degree_allocation,12,0.06,0.1,0.95
2476,highest_degree_allocation,12,0.07,0.1,1.25
2477,highest_degree_allocation,12,0.08,0.1,1.1
2478,highest_degree_allocation,12,0.09,0.1,0.75
2479,highest_degree_allocation,12,0.1,0.1,0.7
2480,highest_degree_allocation,12,0.01,0.11,1.15
2481,highest_degree_allocation,12,0.02,0.11,1.2
2482,highest_degree_allocation,12,0.03,0.11,1.15
2483,highest_degree_allocation,12,0.04,0.11,1.6
2484,highest_degree_allocation,12,0.05,0.11,1.2
2485,highest_degree_allocation,12,0.06,0.11,1.25
2486,highest_degree_allocation,12,0.07,0.11,1.15
2487,highest_degree_allocation,12,0.08,0.11,1.45
2488,highest_degree_allocation,12,0.09,0.11,0.7
2489,highest_degree_allocation,12,0.1,0.11,0.35
2490,highest_degree_allocation,12,0.01,0.12,1.15
2491,highest_degree_allocation,12,0.02,0.12,1.0
2492,highest_degree_allocation,12,0.03,0.12,1.15
2493,highest_degree_allocation,12,0.04,0.12,1.1
2494,highest_degree_allocation,12,0.05,0.12,1.05
2495,highest_degree_allocation,12,0.06,0.12,1.2
2496,highest_degree_allocation,12,0.07,0.12,1.5
2497,highest_degree_allocation,12,0.08,0.12,0.9
2498,highest_degree_allocation,12,0.09,0.12,0.95
2499,highest_degree_allocation,12,0.1,0.12,0.7
2500,highest_degree_allocation,12,0.01,0.13,1.3
2501,highest_degree_allocation,12,0.02,0.13,1.35
2502,highest_degree_allocation,12,0.03,0.13,0.9
2503,highest_degree_allocation,12,0.04,0.13,1.55
2504,highest_degree_allocation,12,0.05,0.13,1.25
2505,highest_degree_allocation,12,0.06,0.13,1.05
2506,highest_degree_allocation,12,0.07,0.13,1.0
2507,highest_degree_allocation,12,0.08,0.13,1.0
2508,highest_degree_allocation,12,0.09,0.13,0.6
2509,highest_degree_allocation,12,0.1,0.13,0.55
2510,highest_degree_allocation,12,0.01,0.14,1.35
2511,highest_degree_allocation,12,0.02,0.14,1.2
2512,highest_degree_allocation,12,0.03,0.14,1.4
2513,highest_degree_allocation,12,0.04,0.14,1.25
2514,highest_degree_allocation,12,0.05,0.14,1.25
2515,highest_degree_allocation,12,0.06,0.14,1.1
2516,highest_degree_allocation,12,0.07,0.14,1.35
2517,highest_degree_allocation,12,0.08,0.14,1.35
2518,highest_degree_allocation,12,0.09,0.14,0.8
2519,highest_degree_allocation,12,0.1,0.14,0.65
2520,highest_degree_allocation,12,0.01,0.15,1.4
2521,highest_degree_allocation,12,0.02,0.15,1.25
2522,highest_degree_allocation,12,0.03,0.15,1.15
2523,highest_degree_allocation,12,0.04,0.15,1.15
2524,highest_degree_allocation,12,0.05,0.15,1.25
2525,highest_degree_allocation,12,0.06,0.15,1.05
2526,highest_degree_allocation,12,0.07,0.15,1.45
2527,highest_degree_allocation,12,0.08,0.15,1.35
2528,highest_degree_allocation,12,0.09,0.15,0.75
2529,highest_degree_allocation,12,0.1,0.15,0.75
2530,highest_degree_allocation,13,0.01,0.05,1.95
2531,highest_degree_allocation,13,0.02,0.05,1.5
2532,highest_degree_allocation,13,0.03,0.05,1.7
2533,highest_degree_allocation,13,0.04,0.05,1.7
2534,highest_degree_allocation,13,0.05,0.05,2.05
2535,highest_degree_allocation,13,0.06,0.05,1.9
2536,highest_degree_allocation,13,0.07,0.05,1.6
2537,highest_degree_allocation,13,0.08,0.05,1.3
2538,highest_degree_allocation,13,0.09,0.05,1.45
2539,highest_degree_allocation,13,0.1,0.05,1.05
2540,highest_degree_allocation,13,0.01,0.06,1.85
2541,highest_degree_allocation,13,0.02,0.06,1.95
2542,highest_degree_allocation,13,0.03,0.06,1.7
2543,highest_degree_allocation,13,0.04,0.06,1.85
2544,highest_degree_allocation,13,0.05,0.06,1.7
2545,highest_degree_allocation,13,0.06,0.06,1.9
2546,highest_degree_allocation,13,0.07,0.06,1.9
2547,highest_degree_allocation,13,0.08,0.06,1.25
2548,highest_degree_allocation,13,0.09,0.06,1.45
2549,highest_degree_allocation,13,0.1,0.06,1.4
2550,highest_degree_allocation,13,0.01,0.07,1.8
2551,highest_degree_allocation,13,0.02,0.07,1.65
2552,highest_degree_allocation,13,0.03,0.07,2.05
2553,highest_degree_allocation,13,0.04,0.07,2.15
2554,highest_degree_allocation,13,0.05,0.07,1.9
2555,highest_degree_allocation,13,0.06,0.07,2.0
2556,highest_degree_allocation,13,0.07,0.07,1.65
2557,highest_degree_allocation,13,0.08,0.07,1.05
2558,highest_degree_allocation,13,0.09,0.07,1.2
2559,highest_degree_allocation,13,0.1,0.07,1.1
2560,highest_degree_allocation,13,0.01,0.08,1.0
2561,highest_degree_allocation,13,0.02,0.08,1.45
2562,highest_degree_allocation,13,0.03,0.08,1.3
2563,highest_degree_allocation,13,0.04,0.08,1.65
2564,highest_degree_allocation,13,0.05,0.08,1.25
2565,highest_degree_allocation,13,0.06,0.08,1.35
2566,highest_degree_allocation,13,0.07,0.08,1.4
2567,highest_degree_allocation,13,0.08,0.08,0.6
2568,highest_degree_allocation,13,0.09,0.08,0.75
2569,highest_degree_allocation,13,0.1,0.08,1.3
2570,highest_degree_allocation,13,0.01,0.09,1.45
2571,highest_degree_allocation,13,0.02,0.09,1.4
2572,highest_degree_allocation,13,0.03,0.09,1.1
2573,highest_degree_allocation,13,0.04,0.09,1.65
2574,highest_degree_allocation,13,0.05,0.09,1.35
2575,highest_degree_allocation,13,0.06,0.09,1.25
2576,highest_degree_allocation,13,0.07,0.09,1.15
2577,highest_degree_allocation,13,0.08,0.09,0.7
2578,highest_degree_allocation,13,0.09,0.09,0.8
2579,highest_degree_allocation,13,0.1,0.09,0.8
