graph_name,num_nodes,num_edges,graph_density,mean_degree,median_degree,degree_std,iqr_degree,degree_amd,node_connectivity,average_clustering,adjacency_matrix_rank,incidence_matrix_rank,laplacian_matrix_rank,bethe_hessian_matrix_rank,modularity_matrix_rank,wiener_index,is_AT_free,has_bridge,is_chordal,clique_number,transitivity,edge_connectivity,node_connectivity,is_distance_regular,local_efficiency,global_efficiency,is_eulerian,is_semi_eulerian
fastGnp_100_0.1_13.adjlist,100,513,0.10363636363636364,10.26,10.0,7.9924,3.25,2.1660000000000004,5,0.09001635945753586,1,1,1,1,99,10881.0,False,False,False,4,0.08912621359223301,5,5,False,0.13242987934980965,0.5015319865319792,False,False
randomRegular_20_3_18.adjlist,20,30,0.15789473684210525,3.0,3.0,0,0.0,0.0,3,0.0,1,1,1,1,19,506.0,False,False,False,2,0.0,3,3,False,0.0,0.4636842105263163,False,False
powerLawTree_20_3_20.adjlist,20,19,0.1,1.9,1.0,3.8899999999999997,1.0,1.0799999999999998,1,0.0,1,1,1,1,11,734.0,True,True,True,2,0.0,1,1,False,0.0,0.3797305764411026,False,False
powerLawTree_1000_3_12.adjlist,1000,999,0.002,1.998,1.0,10.987995999999999,1.0,1.0718519999999998,1,0.0,1,1,1,1,621,73787264.0,True,True,True,2,0.0,1,1,False,0.0,0.03734632051020108,False,False
fastGnp_1000_0.1_28.adjlist,1000,50149,0.1003983983983984,100.298,100.0,89.287196,13.0,7.56094,76,0.10063000610827642,1,1,1,1,999,948876.0,False,False,False,5,0.10062577385801395,76,76,False,0.4946682119953153,0.5501908575241905,False,False
fastGnp_20_0.1_2.adjlist,19,17,0.09941520467836257,1.7894736842105263,1.0,1.2188365650969528,1.0,0.8310249307479225,0,0.07543859649122807,1,1,1,1,15,inf,True,True,False,3,0.12,0,0,False,0.07543859649122807,0.19152046783625734,False,False
powerLawTree_100_3_25.adjlist,100,99,0.02,1.98,1.0,4.699599999999999,1.0,1.0191999999999997,1,0.0,1,1,1,1,67,84075.0,True,True,True,2,0.0,1,1,False,0.0,0.1451072211024684,False,False
fastGnp_1000_0.1_20.adjlist,1000,50268,0.10063663663663663,100.536,101.0,88.294704,13.0,7.499855999999999,71,0.10057529641581628,1,1,1,1,999,948749.0,False,False,False,6,0.10064004383845623,71,71,False,0.4946941767553622,0.5503126459793123,False,False
powerLawTree_20_3_28.adjlist,20,19,0.1,1.9,1.5,1.59,1.0,0.9,1,0.0,1,1,1,1,13,861.0,True,True,True,2,0.0,1,1,False,0.0,0.34162983215614745,False,False
randomRegular_20_3_10.adjlist,20,30,0.15789473684210525,3.0,3.0,0,0.0,0.0,3,0.09999999999999999,1,1,1,1,19,501.0,False,False,False,3,0.1,3,3,False,0.09999999999999999,0.46587719298245683,False,False
fastGnp_100_0.01_5.adjlist,62,47,0.024854574299312534,1.5161290322580645,1.0,0.6690946930280958,1.0,0.6659729448491156,0,0.0,1,1,1,1,51,inf,False,True,True,2,0.0,0,0,False,0.0,0.06352343379048825,False,False
randomRegular_1000_3_22.adjlist,1000,1500,0.003003003003003003,3.0,3.0,0,0.0,0.0,3,0.003,1,1,1,1,999,4051969.0,False,False,False,3,0.003,3,3,False,0.003,0.13486667531684685,False,False
fastGnp_1000_0.1_24.adjlist,1000,49779,0.09965765765765766,99.558,100.0,90.872636,14.0,7.730143999999999,69,0.0996125592599135,1,1,1,1,999,949247.0,False,False,False,6,0.09962143205518266,69,69,False,0.49254169535874104,0.5498201534868197,False,False
fastGnp_100_0.01_1.adjlist,56,44,0.02857142857142857,1.5714285714285714,1.5,0.42346938775510207,1.0,0.5714285714285714,0,0.041666666666666664,1,1,1,1,49,inf,False,True,False,3,0.08108108108108109,0,0,False,0.041666666666666664,0.0506341475984333,False,False
randomRegular_1000_3_26.adjlist,1000,1500,0.003003003003003003,3.0,3.0,0,0.0,0.0,3,0.0,1,1,1,1,999,4031323.0,False,False,False,2,0.0,3,3,False,0.0,0.1354533671924265,False,False
randomRegular_20_3_14.adjlist,20,30,0.15789473684210525,3.0,3.0,0,0.0,0.0,3,0.15,1,1,1,1,19,505.0,False,False,False,3,0.15,3,3,False,0.15,0.4622807017543867,False,False
powerLawTree_1000_3_8.adjlist,1000,999,0.002,1.998,1.0,17.277995999999998,1.0,1.091812,1,0.0,1,1,1,1,619,72223868.0,True,True,True,2,0.0,1,1,False,0.0,0.04252416063440337,False,False
fastGnp_20_0.1_6.adjlist,19,19,0.1111111111111111,2.0,2.0,0.8421052631578947,2.0,0.7368421052631579,0,0.0,1,1,1,1,15,inf,False,True,False,2,0.0,0,0,False,0.0,0.32552213868003343,False,False
powerLawTree_100_3_21.adjlist,100,99,0.02,1.98,1.0,2.3596,1.0,1.0387999999999997,1,0.0,1,1,1,1,67,78842.0,True,True,True,2,0.0,1,1,False,0.0,0.14118262322777614,False,False
fastGnp_100_0.2_10.adjlist,100,966,0.19515151515151516,19.32,19.0,14.5576,4.25,3.0320000000000005,11,0.1969938226080826,1,1,1,1,99,9010.0,False,False,False,5,0.19603799185888737,11,11,False,0.5072240679739426,0.5950168350168341,False,False
randomRegular_100_5_12.adjlist,100,250,0.050505050505050504,5.0,5.0,0,0.0,0.0,5,0.02700000000000001,1,1,1,1,99,15031.0,False,False,False,3,0.027,5,5,False,0.02700000000000001,0.37112457912460123,False,False
fastGnp_1000_0.2_9.adjlist,1000,48166,0.09642842842842843,96.332,59.0,4312.6017759999995,133.25,58.38274400000001,37,0.17391327711384974,1,1,1,1,557,950841.0,False,False,False,7,0.11496011743816224,37,37,False,0.5727096745426634,0.5482118785452117,False,False
randomRegular_1000_4_14.adjlist,1000,2000,0.004004004004004004,4.0,4.0,0,0.0,0.0,4,0.003999999999999998,1,1,1,1,999,2815898.0,False,False,False,3,0.004,4,4,False,0.003999999999999998,0.19014826493217077,True,False
randomRegular_20_3_1.adjlist,20,30,0.15789473684210525,3.0,3.0,0,0.0,0.0,3,0.15,1,1,1,1,18,506.0,False,False,False,3,0.15,3,3,False,0.15,0.4623684210526323,False,False
randomRegular_20_4_26.adjlist,20,40,0.21052631578947367,4.0,4.0,0,0.0,0.0,4,0.175,1,1,1,1,19,424.0,False,False,False,3,0.175,4,4,False,0.20277777777777778,0.5355263157894746,True,False
randomRegular_100_5_16.adjlist,100,250,0.050505050505050504,5.0,5.0,0,0.0,0.0,5,0.04200000000000001,1,1,1,1,99,15109.0,False,False,False,3,0.042,5,5,False,0.04300000000000001,0.36965319865321994,False,False
fastGnp_100_0.2_14.adjlist,100,1032,0.2084848484848485,20.64,20.0,16.6704,5.25,3.3728000000000007,12,0.20657081054956147,1,1,1,1,99,8912.0,False,False,False,5,0.20699459766846745,12,12,False,0.5263038841318121,0.6027609427609424,False,False
randomRegular_20_4_22.adjlist,20,40,0.21052631578947367,4.0,4.0,0,0.0,0.0,4,0.12499999999999997,1,1,1,1,19,395.0,False,False,False,3,0.125,4,4,False,0.12499999999999997,0.55701754385965,True,False
randomRegular_1000_4_10.adjlist,1000,2000,0.004004004004004004,4.0,4.0,0,0.0,0.0,4,0.005,1,1,1,1,999,2823541.0,False,False,False,3,0.005,4,4,False,0.005,0.18970094062375675,True,False
randomRegular_20_3_5.adjlist,20,30,0.15789473684210525,3.0,3.0,0,0.0,0.0,3,0.15,1,1,1,1,19,511.0,False,False,False,3,0.15,3,3,False,0.15,0.46052631578947406,False,False
randomRegular_1000_4_18.adjlist,1000,2000,0.004004004004004004,4.0,4.0,0,0.0,0.0,4,0.002,1,1,1,1,999,2816343.0,False,False,False,3,0.002,4,4,False,0.002,0.19013242051632204,True,False
fastGnp_1000_0.2_27.adjlist,1000,61796,0.12371571571571571,123.592,84.0,3653.305536,121.0,57.985344,52,0.17017099675847244,1,1,1,1,767,937204.0,False,False,False,7,0.1380835935874741,52,52,False,0.5784828078808629,0.5618578578578579,False,False
powerLawTree_20_4_12.adjlist,20,19,0.1,1.9,2.0,0.99,1.25,0.8099999999999999,1,0.0,1,1,1,1,15,925.0,True,True,True,2,0.0,1,1,False,0.0,0.3241949570896937,False,False
fastGnp_1000_0.2_5.adjlist,1000,44039,0.08816616616616617,88.078,53.0,4233.361916,120.25,56.09653199999999,35,0.1690993510189349,1,1,1,1,505,954972.0,False,False,False,7,0.10458776085191167,35,35,False,0.5641999469809952,0.5440794127460793,False,False
fastGnp_1000_0.2_23.adjlist,1000,69180,0.1384984984984985,138.36,100.0,3119.7084,109.0,54.564879999999995,64,0.17244392286733218,1,1,1,1,891,929820.0,False,False,False,7,0.15058578056029157,64,64,False,0.5824527763391414,0.5692492492492492,False,False
randomRegular_20_3_9.adjlist,20,30,0.15789473684210525,3.0,3.0,0,0.0,0.0,2,0.20000000000000004,1,1,1,1,19,526.0,False,False,False,3,0.2,2,2,False,0.2166666666666667,0.4541228070175441,False,False
fastGnp_1000_0.2_1.adjlist,1000,45138,0.09036636636636637,90.276,55.0,4240.079824,128.0,56.63048,31,0.1696341613691147,1,1,1,1,519,953870.0,False,False,False,6,0.10723700685227765,31,31,False,0.5660051456828716,0.5451805138471805,False,False
fastGnp_100_0.2_18.adjlist,100,967,0.19535353535353536,19.34,19.0,15.064400000000001,6.0,3.174000000000001,12,0.18276677183610443,1,1,1,1,99,9016.0,False,False,False,5,0.18417351795759412,12,12,False,0.47753550672513584,0.5948821548821535,False,False
powerLawTree_20_4_16.adjlist,20,19,0.1,1.9,1.0,2.09,1.0,0.9899999999999999,1,0.0,1,1,1,1,13,806.0,True,True,True,2,0.0,1,1,False,0.0,0.352362155388471,False,False
randomRegular_1000_5_3.adjlist,1000,2500,0.005005005005005005,5.0,5.0,0,0.0,0.0,5,0.005099999999999998,1,1,1,1,999,2351413.0,False,False,False,3,0.0051,5,5,False,0.005099999999999998,0.2261888555236259,False,False
randomRegular_100_4_22.adjlist,100,200,0.04040404040404041,4.0,4.0,0,0.0,0.0,4,0.009999999999999998,1,1,1,1,99,17580.0,False,False,False,3,0.01,4,4,False,0.009999999999999998,0.3229124579124598,True,False
randomRegular_1000_5_24.adjlist,1000,2500,0.005005005005005005,5.0,5.0,0,0.0,0.0,5,0.0033000000000000017,1,1,1,1,999,2347302.0,False,False,False,3,0.0033,5,5,False,0.0033000000000000017,0.22649464702944574,False,False
fastGnp_100_0.01_12.adjlist,58,50,0.030248033877797943,1.7241379310344827,1.0,0.751486325802616,1.0,0.7491082045184304,0,0.0,1,1,1,1,49,inf,False,True,False,2,0.0,0,0,False,0.0,0.11062594896533172,False,False
randomRegular_100_3_0.adjlist,100,150,0.030303030303030304,3.0,3.0,0,0.0,0.0,3,0.0,1,1,1,1,99,23447.0,False,False,False,2,0.0,3,3,False,0.0,0.2527166907166893,False,False
fastGnp_20_0.1_20.adjlist,17,15,0.11029411764705882,1.7647058823529411,2.0,1.0034602076124568,1.0,0.7197231833910034,0,0.12352941176470589,1,1,1,1,13,inf,True,True,True,3,0.15,0,0,False,0.12352941176470589,0.2403361344537815,False,False
randomRegular_20_5_16.adjlist,20,50,0.2631578947368421,5.0,5.0,0,0.0,0.0,5,0.225,1,1,1,1,19,368.0,False,False,False,3,0.225,5,5,False,0.29,0.5982456140350885,False,False
randomRegular_100_4_26.adjlist,100,200,0.04040404040404041,4.0,4.0,0,0.0,0.0,4,0.015,1,1,1,1,99,17494.0,False,False,False,3,0.015,4,4,False,0.015,0.32425589225589385,True,False
randomRegular_1000_5_7.adjlist,1000,2500,0.005005005005005005,5.0,5.0,0,0.0,0.0,5,0.0012,1,1,1,1,999,2339864.0,False,False,False,3,0.0012,5,5,False,0.0012,0.22714312884464105,False,False
randomRegular_20_5_12.adjlist,20,50,0.2631578947368421,5.0,5.0,0,0.0,0.0,5,0.2700000000000001,1,1,1,1,19,371.0,False,False,False,4,0.27,5,5,False,0.3479166666666666,0.5956140350877199,False,False
randomRegular_100_3_4.adjlist,100,150,0.030303030303030304,3.0,3.0,0,0.0,0.0,3,0.03,1,1,1,1,99,24370.0,False,False,False,3,0.03,3,3,False,0.03,0.24594644861311396,False,False
fastGnp_20_0.1_24.adjlist,17,16,0.11764705882352941,1.8823529411764706,2.0,1.1626297577854672,1.0,0.8304498269896193,0,0.1823529411764706,1,1,1,1,13,inf,True,True,True,3,0.25,0,0,False,0.1823529411764706,0.228186274509804,False,False
randomRegular_1000_5_20.adjlist,1000,2500,0.005005005005005005,5.0,5.0,0,0.0,0.0,5,0.0015000000000000002,1,1,1,1,999,2344280.0,False,False,False,3,0.0015,5,5,False,0.0015000000000000002,0.2267739978088013,False,False
fastGnp_100_0.01_16.adjlist,65,53,0.02548076923076923,1.6307692307692307,1.0,0.7867455621301775,1.0,0.7181065088757396,0,0.0,1,1,1,1,49,inf,False,True,False,2,0.0,0,0,False,0.0,0.06499046092796082,False,False
fastGnp_1000_0.1_9.adjlist,1000,49828,0.09975575575575575,99.656,99.0,96.33566400000001,13.0,7.884432,64,0.09978896641999188,1,1,1,1,999,949196.0,False,False,False,6,0.09977298544983591,64,64,False,0.49276440133361954,0.5498698698698696,False,False
randomRegular_1000_5_28.adjlist,1000,2500,0.005005005005005005,5.0,5.0,0,0.0,0.0,5,0.0048,1,1,1,1,999,2348594.0,False,False,False,3,0.0048,5,5,False,0.0048,0.22640814624292888,False,False
fastGnp_1000_0.1_1.adjlist,1000,49982,0.10006406406406407,99.964,100.0,90.880704,12.0,7.4728639999999995,66,0.09985687943322319,1,1,1,1,999,949037.0,False,False,False,6,0.09991808662864876,66,66,False,0.4930262887119072,0.5500256923590254,False,False
fastGnp_20_0.01_13.adjlist,2,1,1.0,1.0,1.0,0,0.0,0.0,1,0.0,1,1,1,1,1,1.0,True,True,True,2,0.0,1,1,True,0.0,1.0,False,True
fastGnp_1000_0.1_5.adjlist,1000,49846,0.09979179179179179,99.692,100.0,84.183136,13.0,7.2953920000000005,74,0.09949636385579244,1,1,1,1,999,949171.0,False,False,False,6,0.09947449285930667,74,74,False,0.4923771464379268,0.54989022355689,False,False
fastGnp_20_0.1_28.adjlist,19,24,0.14035087719298245,2.526315789473684,2.0,2.038781163434903,3.0,1.2409972299168972,1,0.06842105263157895,1,1,1,1,15,485.0,False,True,False,3,0.16071428571428573,1,1,False,0.08625730994152048,0.4407407407407404,False,False
randomRegular_100_3_8.adjlist,100,150,0.030303030303030304,3.0,3.0,0,0.0,0.0,3,0.01,1,1,1,1,99,23744.0,False,False,False,3,0.01,3,3,False,0.01,0.250237854737855,False,False
randomRegular_100_3_18.adjlist,100,150,0.030303030303030304,3.0,3.0,0,0.0,0.0,3,0.03,1,1,1,1,99,23728.0,False,False,False,3,0.03,3,3,False,0.03,0.25039682539682584,False,False
randomRegular_1000_4_3.adjlist,1000,2000,0.004004004004004004,4.0,4.0,0,0.0,0.0,4,0.0009999999999999998,1,1,1,1,999,2813759.0,False,False,False,3,0.001,4,4,False,0.0009999999999999998,0.19030537124482919,True,False
fastGnp_20_0.2_27.adjlist,20,42,0.22105263157894736,4.2,4.0,3.7600000000000002,2.0,1.5200000000000002,1,0.2188888888888889,1,1,1,1,19,401.0,False,True,False,3,0.19186046511627908,1,1,False,0.25916666666666666,0.5574561403508781,False,False
fastGnp_1000_0.01_18.adjlist,1000,4957,0.009923923923923925,9.914,10.0,10.366604,4.0,2.557848,1,0.010851030514033615,1,1,1,1,999,1632640.0,False,True,False,3,0.010512456957666599,1,1,False,0.011369310180416998,0.3238527861192951,False,False
fastGnp_20_0.2_23.adjlist,20,40,0.21052631578947367,4.0,4.0,2.6,2.0,1.2,1,0.14035714285714285,1,1,1,1,19,395.0,False,True,False,4,0.1643835616438356,1,1,False,0.14619047619047618,0.558333333333334,False,False
randomRegular_1000_4_7.adjlist,1000,2000,0.004004004004004004,4.0,4.0,0,0.0,0.0,4,0.002999999999999999,1,1,1,1,999,2817841.0,False,False,False,3,0.003,4,4,False,0.002999999999999999,0.19006937254771233,True,False
fastGnp_1000_0.01_10.adjlist,1000,4909,0.009827827827827828,9.818,10.0,8.960876,4.0,2.378372,3,0.009246973021818226,1,1,1,1,999,1639426.0,False,False,False,3,0.01011137162954279,3,3,False,0.009821261478459626,0.32239746413071485,False,False
randomRegular_100_3_14.adjlist,100,150,0.030303030303030304,3.0,3.0,0,0.0,0.0,3,0.01,1,1,1,1,99,23884.0,False,False,False,3,0.01,3,3,False,0.01,0.24972126022125968,False,False
fastGnp_20_0.2_6.adjlist,20,35,0.18421052631578946,3.5,3.5,2.05,2.0,1.2,1,0.19166666666666662,1,1,1,1,19,443.0,False,True,False,3,0.19444444444444445,1,1,False,0.20750000000000002,0.514473684210527,False,False
fastGnp_20_0.2_2.adjlist,20,42,0.22105263157894736,4.2,4.0,1.66,2.0,1.06,2,0.2135714285714286,1,1,1,1,19,388.0,False,False,False,3,0.17880794701986755,2,2,False,0.23321428571428574,0.5671052631578958,False,False
randomRegular_100_3_10.adjlist,100,150,0.030303030303030304,3.0,3.0,0,0.0,0.0,3,0.019999999999999997,1,1,1,1,99,23770.0,False,False,False,3,0.02,3,3,False,0.019999999999999997,0.2505369568702908,False,False
fastGnp_1000_0.01_14.adjlist,1000,5048,0.010106106106106107,10.096,10.0,9.802784,4.0,2.51448,2,0.010195210482671795,1,1,1,1,999,1621697.0,False,False,False,3,0.010862292888346649,2,2,False,0.010795061312669689,0.3259409075740158,False,False
