,heuristic_name,num_nodes,proportion_of_defender_nodes_per_round,proportion_of_nodes_on_fire_initial,mean_time
3901,node_most_occured_on_shortest_paths,10,0.02,0.1,0.0004097580909729004
3902,node_most_occured_on_shortest_paths,10,0.03,0.1,0.00034478902816772463
3903,node_most_occured_on_shortest_paths,10,0.04,0.1,0.06410386562347412
3904,node_most_occured_on_shortest_paths,10,0.05,0.1,0.0004087209701538086
3905,node_most_occured_on_shortest_paths,10,0.06,0.1,0.000389707088470459
3906,node_most_occured_on_shortest_paths,10,0.07,0.1,0.00036292076110839845
3907,node_most_occured_on_shortest_paths,10,0.08,0.1,0.000388646125793457
3908,node_most_occured_on_shortest_paths,10,0.09,0.1,0.0003622531890869141
3909,node_most_occured_on_shortest_paths,10,0.1,0.1,0.00037889480590820314
3910,node_most_occured_on_shortest_paths,10,0.01,0.11,0.0003463983535766602
3911,node_most_occured_on_shortest_paths,10,0.02,0.11,0.00037565231323242185
3912,node_most_occured_on_shortest_paths,10,0.03,0.11,0.00035979747772216795
3913,node_most_occured_on_shortest_paths,10,0.04,0.11,0.00041306018829345703
3914,node_most_occured_on_shortest_paths,10,0.05,0.11,0.0004052281379699707
3915,node_most_occured_on_shortest_paths,10,0.06,0.11,0.0003097891807556152
3916,node_most_occured_on_shortest_paths,10,0.07,0.11,0.0003485321998596191
3917,node_most_occured_on_shortest_paths,10,0.08,0.11,0.000318753719329834
3918,node_most_occured_on_shortest_paths,10,0.09,0.11,0.0003580331802368164
3919,node_most_occured_on_shortest_paths,10,0.1,0.11,0.0003711938858032227
3920,node_most_occured_on_shortest_paths,10,0.01,0.12,0.0003345847129821777
3921,node_most_occured_on_shortest_paths,10,0.02,0.12,0.0003260135650634766
3922,node_most_occured_on_shortest_paths,10,0.03,0.12,0.00031304359436035156
3923,node_most_occured_on_shortest_paths,10,0.04,0.12,0.0003885626792907715
3924,node_most_occured_on_shortest_paths,10,0.05,0.12,0.0003316521644592285
3925,node_most_occured_on_shortest_paths,10,0.06,0.12,0.0003748059272766113
3926,node_most_occured_on_shortest_paths,10,0.07,0.12,0.00043420791625976564
3927,node_most_occured_on_shortest_paths,10,0.08,0.12,0.00035260915756225587
3928,node_most_occured_on_shortest_paths,10,0.09,0.12,0.0003786921501159668
3929,node_most_occured_on_shortest_paths,10,0.1,0.12,0.0003644227981567383
3930,node_most_occured_on_shortest_paths,10,0.01,0.13,0.00039583444595336914
3931,node_most_occured_on_shortest_paths,10,0.02,0.13,0.0003016829490661621
3932,node_most_occured_on_shortest_paths,10,0.03,0.13,0.00032062530517578124
3933,node_most_occured_on_shortest_paths,10,0.04,0.13,0.00041582584381103513
3934,node_most_occured_on_shortest_paths,10,0.05,0.13,0.00037920475006103516
3935,node_most_occured_on_shortest_paths,10,0.06,0.13,0.00037006139755249026
3936,node_most_occured_on_shortest_paths,10,0.07,0.13,0.00031964778900146485
3937,node_most_occured_on_shortest_paths,10,0.08,0.13,0.0003920435905456543
3938,node_most_occured_on_shortest_paths,10,0.09,0.13,0.00037508010864257814
3939,node_most_occured_on_shortest_paths,10,0.1,0.13,0.00037769079208374026
3940,node_most_occured_on_shortest_paths,10,0.01,0.14,0.0003690242767333984
3941,node_most_occured_on_shortest_paths,10,0.02,0.14,0.0003635406494140625
3942,node_most_occured_on_shortest_paths,10,0.03,0.14,0.0003459334373474121
3943,node_most_occured_on_shortest_paths,10,0.04,0.14,0.00033719539642333983
3944,node_most_occured_on_shortest_paths,10,0.05,0.14,0.0003875374794006348
3945,node_most_occured_on_shortest_paths,10,0.06,0.14,0.0003260970115661621
3946,node_most_occured_on_shortest_paths,10,0.07,0.14,0.0003594517707824707
3947,node_most_occured_on_shortest_paths,10,0.08,0.14,0.000336146354675293
3948,node_most_occured_on_shortest_paths,10,0.09,0.14,0.0003223896026611328
3949,node_most_occured_on_shortest_paths,10,0.1,0.14,0.0003793001174926758
3950,node_most_occured_on_shortest_paths,10,0.01,0.15,0.000330960750579834
3951,node_most_occured_on_shortest_paths,10,0.02,0.15,0.0003377199172973633
3952,node_most_occured_on_shortest_paths,10,0.03,0.15,0.00032526254653930664
3953,node_most_occured_on_shortest_paths,10,0.04,0.15,0.00037413835525512695
3954,node_most_occured_on_shortest_paths,10,0.05,0.15,0.00035916566848754884
3955,node_most_occured_on_shortest_paths,10,0.06,0.15,0.00034836530685424807
3956,node_most_occured_on_shortest_paths,10,0.07,0.15,0.00038974285125732423
3957,node_most_occured_on_shortest_paths,10,0.08,0.15,0.00034068822860717775
3958,node_most_occured_on_shortest_paths,10,0.09,0.15,0.0003775715827941895
3959,node_most_occured_on_shortest_paths,10,0.1,0.15,0.0003797292709350586
3960,node_most_occured_on_shortest_paths,11,0.01,0.05,0.0004181623458862305
3961,node_most_occured_on_shortest_paths,11,0.02,0.05,0.0004156589508056641
3962,node_most_occured_on_shortest_paths,11,0.03,0.05,0.00045413970947265624
3963,node_most_occured_on_shortest_paths,11,0.04,0.05,0.00042850971221923827
3964,node_most_occured_on_shortest_paths,11,0.05,0.05,0.00042680501937866213
3965,node_most_occured_on_shortest_paths,11,0.06,0.05,0.0004358768463134766
3966,node_most_occured_on_shortest_paths,11,0.07,0.05,0.0004382133483886719
3967,node_most_occured_on_shortest_paths,11,0.08,0.05,0.0004252195358276367
3968,node_most_occured_on_shortest_paths,11,0.09,0.05,0.00044821500778198243
3969,node_most_occured_on_shortest_paths,11,0.1,0.05,0.00035643577575683594
3970,node_most_occured_on_shortest_paths,11,0.01,0.06,0.0004485368728637695
3971,node_most_occured_on_shortest_paths,11,0.02,0.06,0.0004552483558654785
3972,node_most_occured_on_shortest_paths,11,0.03,0.06,0.06082272529602051
3973,node_most_occured_on_shortest_paths,11,0.04,0.06,0.000467836856842041
3974,node_most_occured_on_shortest_paths,11,0.05,0.06,0.00048199892044067385
3975,node_most_occured_on_shortest_paths,11,0.06,0.06,0.00041316747665405275
3976,node_most_occured_on_shortest_paths,11,0.07,0.06,0.0004646182060241699
3977,node_most_occured_on_shortest_paths,11,0.08,0.06,0.00043702125549316406
3978,node_most_occured_on_shortest_paths,11,0.09,0.06,0.00041326284408569334
3979,node_most_occured_on_shortest_paths,11,0.1,0.06,0.0003635287284851074
3980,node_most_occured_on_shortest_paths,11,0.01,0.07,0.0004494786262512207
3981,node_most_occured_on_shortest_paths,11,0.02,0.07,0.0003982424736022949
3982,node_most_occured_on_shortest_paths,11,0.03,0.07,0.0004623770713806152
3983,node_most_occured_on_shortest_paths,11,0.04,0.07,0.0004315376281738281
3984,node_most_occured_on_shortest_paths,11,0.05,0.07,0.00039882659912109374
3985,node_most_occured_on_shortest_paths,11,0.06,0.07,0.0004482865333557129
3986,node_most_occured_on_shortest_paths,11,0.07,0.07,0.000436866283416748
3987,node_most_occured_on_shortest_paths,11,0.08,0.07,0.0003768563270568848
3988,node_most_occured_on_shortest_paths,11,0.09,0.07,0.00043485164642333987
3989,node_most_occured_on_shortest_paths,11,0.1,0.07,0.0003542900085449219
3990,node_most_occured_on_shortest_paths,11,0.01,0.08,0.00043255090713500977
3991,node_most_occured_on_shortest_paths,11,0.02,0.08,0.0005021810531616211
3992,node_most_occured_on_shortest_paths,11,0.03,0.08,0.0004106283187866211
3993,node_most_occured_on_shortest_paths,11,0.04,0.08,0.0004278421401977539
3994,node_most_occured_on_shortest_paths,11,0.05,0.08,0.0004593253135681152
3995,node_most_occured_on_shortest_paths,11,0.06,0.08,0.00043340921401977537
3996,node_most_occured_on_shortest_paths,11,0.07,0.08,0.00042853355407714846
3997,node_most_occured_on_shortest_paths,11,0.08,0.08,0.0004530668258666992
3998,node_most_occured_on_shortest_paths,11,0.09,0.08,0.0004643440246582031
3999,node_most_occured_on_shortest_paths,11,0.1,0.08,0.00035343170166015627
4000,node_most_occured_on_shortest_paths,11,0.01,0.09,0.0004581928253173828
4001,node_most_occured_on_shortest_paths,11,0.02,0.09,0.0004228949546813965
4002,node_most_occured_on_shortest_paths,11,0.03,0.09,0.00046330690383911133
4003,node_most_occured_on_shortest_paths,11,0.04,0.09,0.00043560266494750975
4004,node_most_occured_on_shortest_paths,11,0.05,0.09,0.0004138469696044922
4005,node_most_occured_on_shortest_paths,11,0.06,0.09,0.0004349946975708008
4006,node_most_occured_on_shortest_paths,11,0.07,0.09,0.00045000314712524415
4007,node_most_occured_on_shortest_paths,11,0.08,0.09,0.0004730224609375
4008,node_most_occured_on_shortest_paths,11,0.09,0.09,0.0004837274551391602
4009,node_most_occured_on_shortest_paths,11,0.1,0.09,0.00038510560989379883
4010,node_most_occured_on_shortest_paths,11,0.01,0.1,0.00036827325820922854
4011,node_most_occured_on_shortest_paths,11,0.02,0.1,0.0004329681396484375
4012,node_most_occured_on_shortest_paths,11,0.03,0.1,0.00038852691650390623
4013,node_most_occured_on_shortest_paths,11,0.04,0.1,0.0004584670066833496
4014,node_most_occured_on_shortest_paths,11,0.05,0.1,0.00045219659805297854
4015,node_most_occured_on_shortest_paths,11,0.06,0.1,0.00044362545013427735
4016,node_most_occured_on_shortest_paths,11,0.07,0.1,0.07383612394332886
4017,node_most_occured_on_shortest_paths,11,0.08,0.1,0.0004935622215270996
4018,node_most_occured_on_shortest_paths,11,0.09,0.1,0.0004192829132080078
4019,node_most_occured_on_shortest_paths,11,0.1,0.1,0.00033968687057495117
4020,node_most_occured_on_shortest_paths,11,0.01,0.11,0.00044995546340942383
4021,node_most_occured_on_shortest_paths,11,0.02,0.11,0.0003710627555847168
4022,node_most_occured_on_shortest_paths,11,0.03,0.11,0.000483858585357666
4023,node_most_occured_on_shortest_paths,11,0.04,0.11,0.0004285454750061035
4024,node_most_occured_on_shortest_paths,11,0.05,0.11,0.00046039819717407225
4025,node_most_occured_on_shortest_paths,11,0.06,0.11,0.0004771232604980469
4026,node_most_occured_on_shortest_paths,11,0.07,0.11,0.00046238899230957033
4027,node_most_occured_on_shortest_paths,11,0.08,0.11,0.00041838884353637693
4028,node_most_occured_on_shortest_paths,11,0.09,0.11,0.000464475154876709
4029,node_most_occured_on_shortest_paths,11,0.1,0.11,0.00038985013961791994
4030,node_most_occured_on_shortest_paths,11,0.01,0.12,0.0003746151924133301
4031,node_most_occured_on_shortest_paths,11,0.02,0.12,0.00040435791015625
4032,node_most_occured_on_shortest_paths,11,0.03,0.12,0.0004587411880493164
4033,node_most_occured_on_shortest_paths,11,0.04,0.12,0.00038863420486450194
4034,node_most_occured_on_shortest_paths,11,0.05,0.12,0.0004199504852294922
4035,node_most_occured_on_shortest_paths,11,0.06,0.12,0.00044052600860595704
4036,node_most_occured_on_shortest_paths,11,0.07,0.12,0.0003994107246398926
4037,node_most_occured_on_shortest_paths,11,0.08,0.12,0.0004718303680419922
4038,node_most_occured_on_shortest_paths,11,0.09,0.12,0.00046390295028686523
4039,node_most_occured_on_shortest_paths,11,0.1,0.12,0.0004409670829772949
4040,node_most_occured_on_shortest_paths,11,0.01,0.13,0.0005042672157287598
4041,node_most_occured_on_shortest_paths,11,0.02,0.13,0.0005002617835998535
4042,node_most_occured_on_shortest_paths,11,0.03,0.13,0.00043041706085205077
4043,node_most_occured_on_shortest_paths,11,0.04,0.13,0.0004668235778808594
4044,node_most_occured_on_shortest_paths,11,0.05,0.13,0.00043232440948486327
4045,node_most_occured_on_shortest_paths,11,0.06,0.13,0.0003900885581970215
4046,node_most_occured_on_shortest_paths,11,0.07,0.13,0.00044957399368286135
4047,node_most_occured_on_shortest_paths,11,0.08,0.13,0.0004372596740722656
4048,node_most_occured_on_shortest_paths,11,0.09,0.13,0.0004087090492248535
4049,node_most_occured_on_shortest_paths,11,0.1,0.13,0.0003635406494140625
4050,node_most_occured_on_shortest_paths,11,0.01,0.14,0.00042934417724609374
4051,node_most_occured_on_shortest_paths,11,0.02,0.14,0.0004718899726867676
4052,node_most_occured_on_shortest_paths,11,0.03,0.14,0.0003904581069946289
4053,node_most_occured_on_shortest_paths,11,0.04,0.14,0.0004262208938598633
4054,node_most_occured_on_shortest_paths,11,0.05,0.14,0.00042003393173217773
4055,node_most_occured_on_shortest_paths,11,0.06,0.14,0.0003913283348083496
4056,node_most_occured_on_shortest_paths,11,0.07,0.14,0.00042034387588500975
4057,node_most_occured_on_shortest_paths,11,0.08,0.14,0.0003658294677734375
4058,node_most_occured_on_shortest_paths,11,0.09,0.14,0.00037518739700317385
4059,node_most_occured_on_shortest_paths,11,0.1,0.14,0.0003902077674865723
4060,node_most_occured_on_shortest_paths,11,0.01,0.15,0.0004513382911682129
4061,node_most_occured_on_shortest_paths,11,0.02,0.15,0.0004310131072998047
4062,node_most_occured_on_shortest_paths,11,0.03,0.15,0.0004352092742919922
4063,node_most_occured_on_shortest_paths,11,0.04,0.15,0.0004235386848449707
4064,node_most_occured_on_shortest_paths,11,0.05,0.15,0.000451052188873291
4065,node_most_occured_on_shortest_paths,11,0.06,0.15,0.0004659414291381836
4066,node_most_occured_on_shortest_paths,11,0.07,0.15,0.000479733943939209
4067,node_most_occured_on_shortest_paths,11,0.08,0.15,0.00044405460357666016
4068,node_most_occured_on_shortest_paths,11,0.09,0.15,0.0004443049430847168
4069,node_most_occured_on_shortest_paths,11,0.1,0.15,0.0003671526908874512
4070,node_most_occured_on_shortest_paths,12,0.01,0.05,0.0004958152770996094
4071,node_most_occured_on_shortest_paths,12,0.02,0.05,0.000586247444152832
4072,node_most_occured_on_shortest_paths,12,0.03,0.05,0.0004650592803955078
4073,node_most_occured_on_shortest_paths,12,0.04,0.05,0.0005711078643798828
4074,node_most_occured_on_shortest_paths,12,0.05,0.05,0.0005299091339111328
4075,node_most_occured_on_shortest_paths,12,0.06,0.05,0.0005582928657531738
4076,node_most_occured_on_shortest_paths,12,0.07,0.05,0.00043793916702270506
4077,node_most_occured_on_shortest_paths,12,0.08,0.05,0.0004997014999389649
4078,node_most_occured_on_shortest_paths,12,0.09,0.05,0.0004078030586242676
4079,node_most_occured_on_shortest_paths,12,0.1,0.05,0.00046150684356689454
4080,node_most_occured_on_shortest_paths,12,0.01,0.06,0.0006623268127441406
4081,node_most_occured_on_shortest_paths,12,0.02,0.06,0.0006053566932678223
4082,node_most_occured_on_shortest_paths,12,0.03,0.06,0.0004905939102172851
4083,node_most_occured_on_shortest_paths,12,0.04,0.06,0.0006217002868652344
4084,node_most_occured_on_shortest_paths,12,0.05,0.06,0.0005979299545288086
4085,node_most_occured_on_shortest_paths,12,0.06,0.06,0.0005072712898254395
4086,node_most_occured_on_shortest_paths,12,0.07,0.06,0.0005263447761535645
4087,node_most_occured_on_shortest_paths,12,0.08,0.06,0.0004758000373840332
4088,node_most_occured_on_shortest_paths,12,0.09,0.06,0.0003989219665527344
4089,node_most_occured_on_shortest_paths,12,0.1,0.06,0.0004368424415588379
4090,node_most_occured_on_shortest_paths,12,0.01,0.07,0.000561976432800293
4091,node_most_occured_on_shortest_paths,12,0.02,0.07,0.00046770572662353517
4092,node_most_occured_on_shortest_paths,12,0.03,0.07,0.00046150684356689454
4093,node_most_occured_on_shortest_paths,12,0.04,0.07,0.0005035877227783203
4094,node_most_occured_on_shortest_paths,12,0.05,0.07,0.000560593605041504
4095,node_most_occured_on_shortest_paths,12,0.06,0.07,0.0005402565002441406
4096,node_most_occured_on_shortest_paths,12,0.07,0.07,0.0005535483360290527
4097,node_most_occured_on_shortest_paths,12,0.08,0.07,0.000489819049835205
4098,node_most_occured_on_shortest_paths,12,0.09,0.07,0.00048072338104248046
4099,node_most_occured_on_shortest_paths,12,0.1,0.07,0.000431513786315918
4100,node_most_occured_on_shortest_paths,12,0.01,0.08,0.0005707859992980957
4101,node_most_occured_on_shortest_paths,12,0.02,0.08,0.0005178332328796386
4102,node_most_occured_on_shortest_paths,12,0.03,0.08,0.0005086421966552735
4103,node_most_occured_on_shortest_paths,12,0.04,0.08,0.0005821466445922851
4104,node_most_occured_on_shortest_paths,12,0.05,0.08,0.0006485104560852051
4105,node_most_occured_on_shortest_paths,12,0.06,0.08,0.0004947423934936523
4106,node_most_occured_on_shortest_paths,12,0.07,0.08,0.0006353497505187988
4107,node_most_occured_on_shortest_paths,12,0.08,0.08,0.0005149602890014649
4108,node_most_occured_on_shortest_paths,12,0.09,0.08,0.0003588438034057617
4109,node_most_occured_on_shortest_paths,12,0.1,0.08,0.0003927707672119141
4110,node_most_occured_on_shortest_paths,12,0.01,0.09,0.0005545139312744141
4111,node_most_occured_on_shortest_paths,12,0.02,0.09,0.00048062801361083987
4112,node_most_occured_on_shortest_paths,12,0.03,0.09,0.00047049522399902346
4113,node_most_occured_on_shortest_paths,12,0.04,0.09,0.00046514272689819337
4114,node_most_occured_on_shortest_paths,12,0.05,0.09,0.00044263601303100585
4115,node_most_occured_on_shortest_paths,12,0.06,0.09,0.0004687786102294922
4116,node_most_occured_on_shortest_paths,12,0.07,0.09,0.000545334815979004
4117,node_most_occured_on_shortest_paths,12,0.08,0.09,0.00048509836196899416
4118,node_most_occured_on_shortest_paths,12,0.09,0.09,0.0003594398498535156
4119,node_most_occured_on_shortest_paths,12,0.1,0.09,0.0004107952117919922
4120,node_most_occured_on_shortest_paths,12,0.01,0.1,0.12899796962738036
4121,node_most_occured_on_shortest_paths,12,0.02,0.1,0.0005491018295288086
4122,node_most_occured_on_shortest_paths,12,0.03,0.1,0.000484466552734375
4123,node_most_occured_on_shortest_paths,12,0.04,0.1,0.0005613327026367188
4124,node_most_occured_on_shortest_paths,12,0.05,0.1,0.0004960298538208008
4125,node_most_occured_on_shortest_paths,12,0.06,0.1,0.0005272150039672852
4126,node_most_occured_on_shortest_paths,12,0.07,0.1,0.00041790008544921874
4127,node_most_occured_on_shortest_paths,12,0.08,0.1,0.000522613525390625
4128,node_most_occured_on_shortest_paths,12,0.09,0.1,0.00040961503982543944
4129,node_most_occured_on_shortest_paths,12,0.1,0.1,0.000464630126953125
4130,node_most_occured_on_shortest_paths,12,0.01,0.11,0.0005308747291564942
4131,node_most_occured_on_shortest_paths,12,0.02,0.11,0.0004531264305114746
4132,node_most_occured_on_shortest_paths,12,0.03,0.11,0.0005778312683105469
4133,node_most_occured_on_shortest_paths,12,0.04,0.11,0.00046747922897338867
4134,node_most_occured_on_shortest_paths,12,0.05,0.11,0.0005511164665222168
4135,node_most_occured_on_shortest_paths,12,0.06,0.11,0.00047550201416015627
4136,node_most_occured_on_shortest_paths,12,0.07,0.11,0.0005064249038696289
4137,node_most_occured_on_shortest_paths,12,0.08,0.11,0.00047647953033447266
